"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Liberatore, Matthew",669461,"STL","CU","Curveball",0.1,0,"376",15.8,"66","0.197","0.295","0.228",32.6,45.5,19.4,"0.16","0.24","0.193",30.3
"Young, Brandon",687064,"BAL","FS","Split-Finger",-4.8,-8,"167",17.8,"66","0.281","0.609","0.395",29.4,28.8,22.9,"0.214","0.42","0.279",42.2
"Kolek, Stephen",663568,"KC","FC","Cutter",1.7,4,"257",15.2,"66","0.276","0.345","0.314",19,13.6,24.3,"0.257","0.402","0.322",44
"Hernández, Daysbel",678226,"ATL","FF","4-Seam Fastball",0.7,2,"315",43.9,"66","0.157","0.255","0.289",23.8,25.8,17.9,"0.179","0.312","0.314",42.9
"Jackson, Luke",592426,"SEA","FF","4-Seam Fastball",0.8,2,"267",34.1,"65","0.157","0.235","0.273",15.3,16.9,15.5,"0.237","0.463","0.347",38.6
"Enns, Dietrich",608650,"BAL","CH","Changeup",1.4,3,"219",29.6,"65","0.25","0.317","0.273",26,15.4,13.3,"0.278","0.36","0.3",29.4
"Wilson, Steven",621051,"CWS","FF","4-Seam Fastball",1.5,5,"325",33.4,"65","0.196","0.25","0.255",20.8,27.7,20,"0.229","0.317","0.289",56.4
"Buehler, Walker",621111,"PHI","CU","Curveball",-1.8,-5,"282",12.9,"65","0.279","0.475","0.359",24.8,23.1,14,"0.232","0.362","0.281",28.3
"Rea, Colin",607067,"CHC","SL","Slider",-0.6,-2,"258",10.2,"65","0.258","0.403","0.318",38.7,33.8,22.2,"0.232","0.384","0.282",47.5
"Borucki, Ryan",621366,"TOR","SL","Slider",0.7,2,"244",41.1,"65","0.118","0.255","0.245",37.7,24.6,21.1,"0.213","0.383","0.331",36.8
"Taillon, Jameson",592791,"CHC","CU","Curveball",2.7,7,"272",13.7,"65","0.15","0.15","0.181",15.2,23.1,15.8,"0.193","0.286","0.244",33.3
"Vasil, Mike",678024,"CWS","ST","Sweeper",-0.5,-1,"265",16.1,"65","0.169","0.305","0.247",29.3,30.8,18.7,"0.2","0.291","0.256",33.3
"Paddack, Chris",663978,"DET","CU","Curveball",-1,-3,"304",11.9,"65","0.274","0.516","0.34",18.4,10.8,8.9,"0.289","0.506","0.346",41.1
"Ohtani, Shohei",660271,"LAD","FF","4-Seam Fastball",3,9,"292",38.8,"65","0.183","0.25","0.218",24.7,27.7,22,"0.203","0.322","0.249",34.9
"Schmidt, Clarke",657376,"NYY","CU","Curveball",0.9,2,"223",18.2,"65","0.153","0.203","0.205",30,41.5,23.1,"0.168","0.211","0.213",40.6
"Quintana, Jose",500779,"MIL","FF","4-Seam Fastball",-0.8,-2,"254",11.7,"65","0.218","0.418","0.325",20.7,16.9,13.8,"0.268","0.505","0.376",35.6
"Duran, Jhoan",661395,"PHI","CU","Curveball",0.4,1,"206",19.2,"65","0.19","0.254","0.224",41.8,50.8,31.7,"0.154","0.224","0.179",33.3
"Erceg, Lucas",668674,"KC","SL","Slider",0.4,1,"283",29.4,"65","0.186","0.407","0.289",36.2,21.5,15.2,"0.236","0.441","0.323",33.3
"Morgan, David",688158,"SD","FF","4-Seam Fastball",0.2,1,"281",36.7,"65","0.185","0.37","0.317",20.5,20,14.1,"0.235","0.404","0.346",39
"Cruz, Steven",674444,"KC","SL","Slider",3.4,5,"156",24.3,"65","0.156","0.219","0.171",24.5,24.6,21.6,"0.189","0.247","0.197",20.8
"Rea, Colin",607067,"CHC","ST","Sweeper",0.9,2,"232",9.2,"65","0.188","0.328","0.227",25,24.6,13.2,"0.219","0.316","0.238",22.9
"Misiorowski, Jacob",694819,"MIL","SL","Slider",-0.6,-2,"283",24.3,"65","0.293","0.534","0.38",20,15.4,14.3,"0.256","0.416","0.331",37.5
"Matz, Steven",571927,"BOS","CH","Changeup",-1.1,-2,"211",18.2,"65","0.258","0.419","0.324",20.2,15.4,12.5,"0.218","0.424","0.294",34
"Pallante, Andre",669467,"STL","CU","Curveball",-1.4,-5,"381",14,"64","0.206","0.365","0.264",41,43.8,14.7,"0.185","0.298","0.214",45.7
"Martinez, Nick",607259,"CIN","SL","Slider",-0.5,-1,"263",10.2,"64","0.297","0.438","0.317",34.7,21.9,18.7,"0.246","0.384","0.269",34
"Speier, Gabe",642100,"SEA","SL","Slider",0.2,1,"237",25.7,"64","0.14","0.281","0.223",49.1,46.9,25.6,"0.148","0.235","0.211",50
"Salazar, Eduardo",674285,"WSH","SI","Sinker",-2.9,-6,"219",40.2,"64","0.396","0.585","0.496",4.9,4.7,11.5,"0.342","0.51","0.415",56.9
"Kirby, George",669923,"SEA","CU","Curveball",-0.4,-1,"253",12.1,"64","0.254","0.349","0.27",38.6,32.8,19.3,"0.253","0.364","0.271",50
"McLean, Nolan",690997,"NYM","SI","Sinker",2,4,"206",27.9,"64","0.193","0.316","0.284",18.7,26.6,29.8,"0.215","0.329","0.284",50
"Schreiber, John",670167,"KC","SI","Sinker",-0.9,-2,"204",19.5,"64","0.271","0.475","0.39",11.5,14.1,18.4,"0.287","0.433","0.341",42
"Taillon, Jameson",592791,"CHC","CH","Changeup",2,4,"221",11.2,"64","0.161","0.258","0.196",36.6,26.6,22.7,"0.172","0.26","0.201",24.4
"Miller, Shelby",571946,"MIL","FS","Split-Finger",-0.3,-1,"203",28.8,"64","0.153","0.339","0.244",44.9,35.9,24.7,"0.232","0.395","0.301",41.7
"Bednar, David",670280,"NYY","FS","Split-Finger",2.4,5,"202",19.7,"64","0.175","0.206","0.191",36.2,42.2,27.3,"0.172","0.213","0.176",47.2
"Javier, Cristian",664299,"HOU","FF","4-Seam Fastball",0,0,"245",39.7,"63","0.241","0.37","0.34",20.2,17.5,14.3,"0.158","0.283","0.261",32.6
"Brzykcy, Zach",694350,"WSH","FF","4-Seam Fastball",-1.6,-4,"245",53.4,"63","0.321","0.679","0.464",17.8,15.9,15.9,"0.285","0.557","0.411",48.8
"López, Pablo",641154,"MIN","ST","Sweeper",1.7,4,"267",21.2,"63","0.133","0.183","0.179",30.1,30.2,18.3,"0.213","0.299","0.243",26.8
"Yarbrough, Ryan",642232,"NYY","SI","Sinker",1,2,"208",20.5,"63","0.291","0.436","0.363",12.4,11.1,15.9,"0.351","0.463","0.396",45.8
"Barnett, Mason",686930,"ATH","FF","4-Seam Fastball",0.1,0,"230",53.4,"63","0.278","0.333","0.345",15.8,12.7,11.9,"0.277","0.406","0.351",52.2
"Kriske, Brooks",621139,"MIN","FS","Split-Finger",0.3,1,"204",53.5,"63","0.216","0.333","0.324",28.3,23.8,20.8,"0.227","0.281","0.313",27.8
"Gilbert, Tyler",656457,"CWS","SI","Sinker",0.5,1,"265",31.6,"63","0.294","0.471","0.401",14.9,12.7,15.1,"0.313","0.557","0.429",50
"Treinen, Blake",595014,"LAD","ST","Sweeper",-0.2,0,"241",47.2,"63","0.237","0.373","0.279",34.7,39.7,26.9,"0.171","0.274","0.213",31.4
"Verlander, Justin",434378,"SF","ST","Sweeper",3.8,8,"206",7.9,"63","0.053","0.105","0.121",27.4,30.2,20,"0.136","0.217","0.185",27.5
"Evans, Logan",688138,"SEA","SI","Sinker",-2.5,-6,"227",17,"63","0.357","0.571","0.447",9.1,14.3,23.1,"0.317","0.504","0.39",53.2
"Oviedo, Johan",670912,"PIT","SL","Slider",0.1,0,"213",32,"63","0.212","0.365","0.354",27.6,23.8,23.1,"0.196","0.282","0.292",24.3
"Chafin, Andrew",605177,"LAA","SL","Slider",0.8,2,"237",38.6,"63","0.161","0.232","0.21",41,42.9,18.4,"0.155","0.237","0.21",19.4
"Booser, Cam",592155,"CWS","FF","4-Seam Fastball",-1.6,-4,"262",45.9,"63","0.278","0.593","0.416",21.6,20.6,15.1,"0.215","0.482","0.353",52.4
"Kranick, Max",668820,"NYM","FF","4-Seam Fastball",-0.8,-2,"208",39.4,"63","0.281","0.368","0.323",24.4,14.3,16.4,"0.249","0.351","0.314",38.8
"Pérez, Martín",527048,"CWS","FC","Cutter",-0.8,-2,"254",28.2,"63","0.226","0.434","0.346",21.2,23.8,21.7,"0.299","0.551","0.416",44.7
"Tonkin, Michael",543859,"MIN","FF","4-Seam Fastball",0,0,"213",53.7,"63","0.273","0.436","0.344",22.3,20.6,20.6,"0.271","0.482","0.365",46.5
"Carrasco, Carlos",471911,"ATL","SI","Sinker",-1.8,-3,"175",22.5,"63","0.327","0.545","0.421",12.8,7.9,17.2,"0.318","0.461","0.382",50
"Speier, Gabe",642100,"SEA","SI","Sinker",1.3,4,"272",29.5,"63","0.298","0.404","0.332",9,3.2,7.7,"0.24","0.306","0.294",23.2
"Gusto, Ryan",687473,"MIA","FC","Cutter",-2.6,-5,"191",10.9,"63","0.397","0.569","0.456",22,20.6,21.7,"0.315","0.517","0.383",57.8
"Bednar, David",670280,"NYY","CU","Curveball",1.5,6,"371",36.2,"63","0.172","0.207","0.221",43.1,42.9,28.4,"0.166","0.188","0.21",12.9
"Morejon, Adrian",670970,"SD","SL","Slider",1.4,3,"246",24.6,"63","0.129","0.21","0.2",38.3,34.9,25.6,"0.221","0.35","0.244",26.8
"Nelson, Ryne",669194,"AZ","FC","Cutter",0.1,0,"302",12.2,"63","0.268","0.5","0.358",21.7,4.8,7.3,"0.287","0.496","0.354",43.6
"Yarbrough, Ryan",642232,"NYY","FC","Cutter",-0.2,0,"263",25.9,"62","0.278","0.537","0.378",17.7,9.7,12.5,"0.295","0.53","0.385",38.8
"Gomber, Austin",596295,"COL","CU","Curveball",-1.9,-5,"248",24.8,"62","0.3","0.6","0.418",15.4,22.6,14.6,"0.249","0.463","0.315",30.4
"Englert, Mason",669438,"TB","CH","Changeup",2.5,6,"248",34.3,"62","0.167","0.167","0.17",33.3,30.6,18.1,"0.225","0.321","0.25",41.5
"Rocker, Kumar",677958,"TEX","FF","4-Seam Fastball",-2.4,-6,"228",20.2,"62","0.364","0.709","0.476",16.8,14.5,11.5,"0.315","0.602","0.416",55.3
"Alexander, Scott",518397,"SF","SI","Sinker",-2.8,-6,"204",65.2,"62","0.34","0.698","0.488",12.1,6.5,8.9,"0.341","0.687","0.472",55.1
"Ferguson, Tyler",621053,"ATH","ST","Sweeper",0.4,1,"316",31.9,"62","0.254","0.322","0.252",28.6,25.8,17.4,"0.213","0.3","0.232",22.2
"Ohl, Pierson",701487,"MIN","CH","Changeup",-1.7,-3,"205",37.7,"62","0.262","0.541","0.358",32,21,14.8,"0.248","0.384","0.277",29.2
"Harris, Hogan",663687,"ATH","CU","Curveball",0.7,2,"256",22.8,"62","0.172","0.293","0.22",26.1,30.6,19,"0.225","0.328","0.271",22.5
"Olson, Reese",681857,"DET","SL","Slider",0.8,2,"250",21.6,"62","0.241","0.362","0.29",44.8,27.4,20.5,"0.233","0.345","0.277",43.9
"Rodríguez, Manuel",655889,"TB","SL","Slider",3.6,8,"214",49.7,"62","0.158","0.193","0.179",29.6,25.8,23.9,"0.215","0.302","0.244",34.9
"Fitts, Richard",690916,"BOS","SL","Slider",-3.5,-7,"207",28.2,"61","0.327","0.635","0.468",25.7,14.8,15.3,"0.294","0.554","0.416",56.8
"Dana, Caden",702674,"LAA","FF","4-Seam Fastball",-1.2,-3,"253",45,"61","0.261","0.522","0.398",15.5,18,21.2,"0.257","0.472","0.397",48.6
"Jacob, Alek",689690,"SD","FF","4-Seam Fastball",1.3,3,"249",42.5,"61","0.157","0.314","0.28",25,26.2,21.9,"0.184","0.378","0.313",37.1
"Fermin, José",820862,"LAA","FF","4-Seam Fastball",-0.6,-2,"303",47,"61","0.264","0.566","0.409",25.2,19.7,13.3,"0.262","0.58","0.4",51.2
"Lopez, Jacob",682052,"ATH","FC","Cutter",-0.6,-1,"243",14.6,"61","0.283","0.453","0.366",19.4,19.7,21.8,"0.244","0.398","0.33",34.1
"Lynch IV, Daniel",663738,"KC","FF","4-Seam Fastball",-0.9,-2,"247",22.7,"61","0.245","0.408","0.362",15.2,8.2,8.8,"0.228","0.404","0.352",38.6
"Gil, Luis",661563,"NYY","SL","Slider",-0.9,-2,"250",25.8,"61","0.178","0.333","0.343",31.5,26.2,15.4,"0.181","0.289","0.332",30
"Bido, Osvaldo",674370,"ATH","SI","Sinker",-0.4,-1,"211",15.3,"61","0.346","0.519","0.401",12.1,6.6,10.5,"0.252","0.372","0.308",31.4
"Lorenzen, Michael",547179,"KC","FC","Cutter",-0.5,-1,"253",10.9,"61","0.37","0.574","0.428",18.9,3.3,6.9,"0.364","0.529","0.413",32.1
"Junk, Janson",676083,"MIA","ST","Sweeper",3.3,8,"247",15.2,"61","0.169","0.186","0.168",18.9,18,16.4,"0.216","0.319","0.231",38
"Lucas, Easton",687922,"TOR","FF","4-Seam Fastball",0.9,2,"218",49.8,"61","0.245","0.388","0.321",27.1,24.6,18.3,"0.247","0.489","0.356",51.4
"Meyer, Max",676974,"MIA","FF","4-Seam Fastball",-2.6,-6,"231",22.2,"61","0.315","0.63","0.433",14,13.1,13.1,"0.34","0.669","0.459",52.2
"Gilbert, Tyler",656457,"CWS","ST","Sweeper",2.2,6,"254",30.3,"61","0.107","0.143","0.146",45,36.1,22.7,"0.147","0.266","0.216",20
"Kranick, Max",668820,"NYM","SL","Slider",1.5,3,"207",39.2,"60","0.241","0.414","0.294",15.2,10,16.7,"0.292","0.523","0.358",46.2
"Halvorsen, Seth",678020,"COL","FS","Split-Finger",0.5,1,"164",25.8,"60","0.232","0.5","0.321",28.9,16.7,20,"0.235","0.431","0.299",29.8
"Blubaugh, AJ",805123,"HOU","FF","4-Seam Fastball",0.3,1,"278",54.8,"60","0.196","0.412","0.337",28.7,21.7,14.4,"0.248","0.512","0.377",55.3
"Gallen, Zac",668678,"AZ","SL","Slider",-1.7,-4,"226",7.2,"60","0.228","0.474","0.345",26.3,13.3,13.3,"0.259","0.431","0.313",24.5
"Barlow, Scott",605130,"CIN","SI","Sinker",0.4,1,"195",15.3,"60","0.244","0.333","0.386",13.9,6.7,12.1,"0.264","0.408","0.392",26.8
"Vasil, Mike",678024,"CWS","CH","Changeup",2.4,5,"200",12.2,"60","0.158","0.246","0.23",20.6,13.3,16.7,"0.244","0.403","0.298",38.8
"Blewett, Scott",656240,"BAL","FF","4-Seam Fastball",-0.4,-1,"256",36,"60","0.26","0.54","0.384",16.8,11.7,14.6,"0.293","0.583","0.417",61.4
"Junis, Jakob",596001,"CLE","CH","Changeup",3,6,"206",20,"60","0.167","0.233","0.188",23.4,25,20.8,"0.193","0.252","0.192",33.3
"Ragans, Cole",666142,"KC","CH","Changeup",0.8,2,"207",19.2,"60","0.193","0.351","0.254",50.4,38.3,29.9,"0.158","0.241","0.198",23.5
"Clase, Emmanuel",661403,"CLE","SL","Slider",0.2,1,"225",30.2,"60","0.218","0.327","0.278",37.5,28.3,20.5,"0.188","0.288","0.233",28.2
"Pagán, Emilio",641941,"CIN","FS","Split-Finger",2.9,6,"215",20.1,"60","0.121","0.207","0.146",40.7,40,23.8,"0.143","0.216","0.174",17.6
"Garcia, Rico",670329,"BAL","FF","4-Seam Fastball",0.5,1,"231",39.4,"60","0.212","0.481","0.332",29.1,23.3,20.6,"0.238","0.452","0.35",61.5
"Pfaadt, Brandon",694297,"AZ","CU","Curveball",-3.3,-10,"289",9.9,"60","0.321","0.679","0.481",36.2,31.7,22.6,"0.265","0.529","0.377",50
"Martin, Chris",455119,"TEX","FC","Cutter",0.5,1,"231",36.2,"60","0.31","0.517","0.388",22.1,23.3,21.5,"0.315","0.576","0.389",45.5
"Scott, Tayler",605463,"HOU","FF","4-Seam Fastball",-2.7,-7,"256",47.8,"60","0.283","0.522","0.408",24.5,15,11.4,"0.256","0.488","0.4",43.6
"Eflin, Zach",621107,"BAL","CH","Changeup",2.3,4,"185",16.4,"60","0.175","0.316","0.222",15.4,10,15.4,"0.281","0.477","0.331",38.5
"Alexander, Tyler",641302,"CWS","FC","Cutter",-2.5,-7,"271",17.1,"60","0.385","0.558","0.458",21.1,20,17.9,"0.349","0.576","0.431",46.3
"Ureña, José",570632,"LAA","SL","Slider",-1.3,-3,"240",25.7,"60","0.222","0.389","0.334",25,25,18.3,"0.275","0.473","0.358",23.1
"Fitts, Richard",690916,"BOS","FF","4-Seam Fastball",0.5,1,"286",38.9,"60","0.204","0.426","0.317",23.1,28.3,17.2,"0.241","0.473","0.334",57.9
"Snell, Blake",605483,"LAD","CU","Curveball",0.6,1,"223",21.7,"59","0.173","0.25","0.24",45.7,47.5,25.9,"0.19","0.249","0.24",46.2
"Schlittler, Cam",693645,"NYY","FC","Cutter",0.6,1,"260",20.8,"59","0.204","0.333","0.27",27.3,27.1,18.2,"0.214","0.343","0.277",34.2
"Hicks, Jordan",663855,"BOS","ST","Sweeper",-1.5,-4,"266",22.2,"59","0.28","0.56","0.422",44.4,22,17.1,"0.211","0.407","0.329",27
"Lauer, Eric",641778,"TOR","CU","Curveball",-0.2,0,"242",14.4,"59","0.302","0.396","0.346",29.6,22,23.2,"0.231","0.314","0.275",29.3
"Bivens, Spencer",702352,"SF","CH","Changeup",-1.6,-3,"198",15.3,"59","0.273","0.418","0.327",22.4,13.6,13.3,"0.226","0.381","0.272",38.8
"Bender, Anthony",669622,"MIA","SI","Sinker",0,0,"208",26.6,"59","0.245","0.327","0.347",5.2,13.6,14.5,"0.299","0.451","0.388",53.7
"Allen, Logan",671106,"CLE","FC","Cutter",-0.1,0,"315",11.6,"59","0.288","0.462","0.355",22.4,10.2,17.1,"0.326","0.652","0.436",25.5
"Granillo, Andre",701552,"STL","SL","Slider",0.2,0,"235",65.1,"59","0.245","0.434","0.324",34.7,15.3,13.6,"0.187","0.327","0.275",20
"Allard, Kolby",663465,"CLE","CH","Changeup",0.9,2,"200",20,"59","0.182","0.273","0.253",15.5,6.8,5.8,"0.227","0.343","0.266",26.9
"Henry, Cole",669371,"WSH","CU","Curveball",-0.7,-2,"318",32.9,"59","0.255","0.373","0.318",29.3,25.4,14.7,"0.2","0.3","0.28",24.3
"Milner, Hoby",571948,"TEX","CH","Changeup",-1.5,-3,"201",17.4,"59","0.296","0.537","0.371",20.8,20.3,16.9,"0.209","0.38","0.287",34.9
"Whitlock, Garrett",676477,"BOS","CH","Changeup",0.2,1,"246",20.8,"59","0.286","0.357","0.304",31.5,18.6,11,"0.241","0.315","0.264",35.6
"Bubic, Kris",663460,"KC","SL","Slider",1.3,3,"240",13.4,"59","0.245","0.377","0.287",28.7,22,31.7,"0.277","0.448","0.331",54.8
"Barlow, Scott",605130,"CIN","FF","4-Seam Fastball",0.8,2,"264",20.7,"59","0.182","0.318","0.337",20.8,18.6,13.9,"0.244","0.488","0.41",45.5
"Bachman, Sam",696147,"LAA","SL","Slider",-1,-2,"185",55.4,"59","0.245","0.358","0.327",32,20.3,23.1,"0.244","0.333","0.3",33.3
"Thompson, Ryan",657044,"AZ","SL","Slider",1.9,5,"264",40.6,"59","0.125","0.286","0.198",35.1,39,24,"0.154","0.335","0.23",27.3
"Burke, Brock",656271,"LAA","SL","Slider",1.2,3,"279",27.5,"59","0.236","0.4","0.297",30.4,18.6,15.9,"0.243","0.385","0.28",39.1
"Lorenzen, Michael",547179,"KC","CU","Curveball",-3.6,-9,"261",11.3,"59","0.382","0.636","0.454",27.9,20.3,13.6,"0.336","0.585","0.414",51.2
"Suarez, Robert",663158,"SD","CH","Changeup",-2.1,-6,"257",23.9,"59","0.31","0.483","0.363",32.8,28.8,16,"0.281","0.402","0.301",36.6
"Cavalli, Cade",676917,"WSH","CU","Curveball",-1.5,-4,"239",30.3,"58","0.351","0.491","0.387",39.8,31,24.7,"0.238","0.329","0.253",46.2
"Darvish, Yu",506433,"SD","CU","Curveball",1.1,2,"193",16.7,"58","0.132","0.264","0.212",32.6,31,21.4,"0.16","0.248","0.22",17.1
"Horton, Cade",690990,"CHC","CH","Changeup",1.5,4,"228",12.8,"58","0.115","0.154","0.193",47.8,32.8,21.8,"0.191","0.257","0.246",18.2
"Romano, Jordan",605447,"PHI","FF","4-Seam Fastball",-1.9,-5,"258",36.8,"58","0.311","0.6","0.431",26.6,24.1,19.2,"0.272","0.483","0.382",42.4
"Wilson, Bryse",669060,"CWS","FC","Cutter",-4.8,-10,"205",24,"58","0.451","0.686","0.545",16.2,8.6,13.5,"0.409","0.665","0.492",38.3
"Brebbia, John",605154,"ATL","FF","4-Seam Fastball",-2.1,-5,"225",49,"58","0.311","0.533","0.436",17.3,25.9,22.1,"0.228","0.39","0.362",56.7
"Blanco, Ronel",669854,"HOU","FF","4-Seam Fastball",-1.7,-5,"283",35.7,"58","0.267","0.6","0.432",16.8,10.3,9.2,"0.233","0.464","0.379",45
"deGrom, Jacob",594798,"TEX","CH","Changeup",-0.6,-2,"295",11.3,"58","0.161","0.304","0.218",40.1,32.8,21.3,"0.232","0.422","0.293",51.4
"Ferguson, Caleb",657571,"SEA","SI","Sinker",2.5,6,"242",23.2,"58","0.25","0.269","0.268",16.4,8.6,15.6,"0.237","0.272","0.26",16.7
"Ross, Joe",605452,"PHI","SI","Sinker",-0.8,-2,"230",26.7,"58","0.294","0.471","0.361",12.7,17.2,16.7,"0.246","0.428","0.343",42.9
"Blackburn, Paul",621112,"NYY","SI","Sinker",0.5,1,"203",30.5,"58","0.291","0.436","0.34",9.5,20.7,24.5,"0.249","0.358","0.285",39.5
"Bird, Jake",656234,"NYY","CU","Curveball",1.7,4,"217",22.7,"58","0.182","0.2","0.189",38,50,27.4,"0.158","0.187","0.158",35.7
"Pivetta, Nick",601713,"SD","FC","Cutter",1.1,3,"253",8.9,"58","0.208","0.434","0.309",13.2,10.3,24,"0.254","0.466","0.331",45.8
"Eisert, Brandon",685126,"CWS","FF","4-Seam Fastball",-0.3,-1,"384",31.6,"58","0.234","0.447","0.358",28.6,25.9,14.2,"0.29","0.609","0.429",50
"Adam, Jason",592094,"SD","FF","4-Seam Fastball",1.5,4,"247",22.7,"58","0.16","0.16","0.228",21.7,19,15.3,"0.208","0.301","0.278",42.5
"Teng, Kai-Wei",678906,"SF","ST","Sweeper",1.5,3,"222",38.7,"58","0.191","0.255","0.291",34.6,36.2,31.8,"0.166","0.24","0.275",23.1
"Wheeler, Zack",554430,"PHI","FC","Cutter",-1,-2,"206",8.6,"58","0.269","0.481","0.358",20.4,17.2,23.3,"0.23","0.346","0.293",38.1
"Povich, Cade",700249,"BAL","ST","Sweeper",-4.4,-10,"226",11.5,"58","0.358","0.66","0.455",24.2,19,14.7,"0.294","0.587","0.401",54.8
"Civale, Aaron",650644,"CHC","FF","4-Seam Fastball",-0.2,0,"271",15.5,"58","0.204","0.429","0.333",20,22.4,14.4,"0.201","0.421","0.329",36.1
"Vest, Will",676684,"DET","SI","Sinker",1.7,3,"190",16.7,"58","0.236","0.309","0.303",12.6,5.2,10.3,"0.18","0.231","0.196",28.3
"Palencia, Daniel",694037,"CHC","SL","Slider",0.3,1,"194",23.1,"58","0.259","0.389","0.323",39.4,36.2,30.9,"0.206","0.271","0.241",33.3
"Garrett, Reed",657585,"NYM","SI","Sinker",1.2,3,"235",24,"58","0.25","0.288","0.286",15.9,15.5,17,"0.302","0.379","0.338",39.5
"Perkins, Jack",678022,"ATH","ST","Sweeper",2.3,5,"209",32.8,"57","0.098","0.176","0.197",38,31.6,21.7,"0.147","0.21","0.204",26.5
"Iglesias, Raisel",628452,"ATL","SI","Sinker",4.1,9,"217",22.5,"57","0.151","0.189","0.188",13.9,15.8,30,"0.251","0.362","0.293",34.1
"Singer, Brady",663903,"CIN","FC","Cutter",0.1,0,"276",9.7,"57","0.32","0.48","0.377",25,3.5,11.8,"0.331","0.534","0.397",36.7
"Barlow, Scott",605130,"CIN","SL","Slider",-0.2,-1,"248",19.5,"57","0.24","0.48","0.352",36.3,22.8,19.4,"0.294","0.447","0.367",37.8
"Phillips, Tyler",663969,"MIA","CU","Curveball",0.5,1,"261",23.4,"57","0.189","0.34","0.262",40,28.1,18.4,"0.212","0.343","0.269",45.9
"Gusto, Ryan",687473,"MIA","CU","Curveball",-1.4,-4,"263",14.9,"57","0.304","0.5","0.35",17.5,15.8,10.5,"0.302","0.547","0.367",57.4
"Gibson, Cade",806188,"MIA","CU","Curveball",0,0,"260",28.6,"57","0.173","0.308","0.263",36.7,38.6,22.7,"0.208","0.317","0.266",36.7
"Ashby, Aaron",676879,"MIL","CU","Curveball",1,3,"273",26.4,"57","0.143","0.184","0.225",43.9,47.4,34.6,"0.152","0.184","0.225",31.8
"Ryan, Joe",657746,"MIN","SL","Slider",-0.5,-1,"261",9.3,"57","0.245","0.321","0.326",22.6,14,12.5,"0.289","0.395","0.324",37.8
"Yarbrough, Ryan",642232,"NYY","CH","Changeup",-1.3,-3,"209",20.6,"57","0.241","0.426","0.306",41.7,28.1,19.5,"0.226","0.377","0.282",15.8
"Banks, Tanner",621383,"PHI","ST","Sweeper",0.2,1,"263",24.3,"57","0.189","0.453","0.269",28.3,22.8,13.8,"0.224","0.458","0.288",39.5
"Cortes, Nestor",641482,"SD","FC","Cutter",-0.4,-1,"207",34.6,"57","0.229","0.542","0.368",21.6,17.5,22.2,"0.247","0.493","0.361",46.2
"Buttó, José",676130,"SF","SI","Sinker",-1.1,-2,"186",17,"57","0.383","0.511","0.432",14.7,5.3,16.7,"0.336","0.453","0.391",42.2
"Jax, Griffin",643377,"TB","FF","4-Seam Fastball",-2.4,-5,"195",17.8,"57","0.32","0.62","0.429",19.1,15.8,16.4,"0.321","0.598","0.423",57.1
"Lauer, Eric",641778,"TOR","SL","Slider",-0.3,-1,"179",10.6,"57","0.236","0.382","0.268",29.2,29.8,24.3,"0.219","0.318","0.236",51.3
"Domínguez, Seranthony",622554,"TOR","ST","Sweeper",1.5,4,"240",21.8,"57","0.132","0.245","0.197",49.1,38.6,25.9,"0.113","0.185","0.167",22.6
"Gibaut, Ian",664139,"CIN","FF","4-Seam Fastball",0.6,1,"199",51.4,"56","0.294","0.353","0.322",19,16.1,16.7,"0.24","0.417","0.316",38.1
"Hart, Kyle",606996,"SD","ST","Sweeper",2.2,5,"230",33.3,"56","0.132","0.264","0.183",28.6,32.1,27.3,"0.172","0.3","0.219",27.8
"Ginn, J.T.",669372,"ATH","FC","Cutter",-1.9,-4,"214",13.6,"56","0.275","0.51","0.371",18.7,10.7,15,"0.267","0.441","0.34",40
"Farris, Mitch",815083,"LAA","FF","4-Seam Fastball",-0.6,-1,"202",49.9,"56","0.217","0.478","0.332",24.5,17.9,17.9,"0.313","0.611","0.419",56.4
"Beeter, Clayton",690925,"WSH","SL","Slider",2.2,5,"214",46,"56","0.098","0.216","0.17",49.1,51.8,30.9,"0.124","0.239","0.189",30.4
"Richardson, Lyon",680689,"CIN","SI","Sinker",1.9,4,"196",29.1,"56","0.178","0.2","0.292",16.2,12.5,21.9,"0.242","0.325","0.336",46.2
"Jacob, Alek",689690,"SD","CH","Changeup",-0.6,-1,"189",32.3,"56","0.275","0.431","0.314",21.6,12.5,11.7,"0.229","0.354","0.273",30.4
"García, Luis",472610,"LAA","ST","Sweeper",0.2,0,"294",32.8,"56","0.184","0.265","0.245",38.2,41.1,19.7,"0.205","0.418","0.305",44.4
"Stanek, Ryne",592773,"NYM","SL","Slider",0.5,1,"227",21.4,"56","0.184","0.286","0.277",45.1,30.4,19.8,"0.169","0.274","0.266",34.4
"Soriano, José",667755,"LAA","FF","4-Seam Fastball",0.5,1,"239",8.6,"56","0.22","0.293","0.338",27.5,26.8,20.3,"0.248","0.35","0.369",44.4
"Bellozo, Valente",678368,"MIA","ST","Sweeper",2.1,4,"201",15.2,"56","0.176","0.255","0.208",26.9,23.2,14.9,"0.189","0.335","0.24",45
